transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km,fraude
TXREF-09671,15.44,10.02,232,1,5.91,0
TXREF-09672,10.24,6.06,421,2,9.18,0
TXREF-09673,34.71,20.48,798,3,16.37,0
TXREF-09674,280.66,15.75,563,3,23.01,1
TXREF-09675,86.63,11.07,1621,5,4.62,0
TXREF-09676,23.35,15.45,123,4,4.03,0
TXREF-09677,47.26,16.64,33,2,7.22,1
TXREF-09678,58.78,0.39,271,2,2.09,1
TXREF-09679,13.0,15.32,328,3,3.92,0
TXREF-09680,93.33,17.22,871,2,14.87,0
TXREF-09681,30.86,9.4,506,3,9.67,0
TXREF-09682,32.61,15.71,236,4,26.48,0
TXREF-09683,35.41,0.52,57,2,3.75,0
TXREF-09684,79.37,21.87,141,3,35.96,0
TXREF-09685,20.21,15.78,860,3,3.34,0
TXREF-09686,10.19,18.44,96,4,2.97,0
TXREF-09687,43.93,23.7,1940,2,1.21,0
TXREF-09688,7.99,20.68,351,2,0.41,0
TXREF-09689,28.03,19.95,66,2,11.89,0
TXREF-09690,81.82,18.94,246,3,6.43,0
TXREF-09691,52.82,13.24,15,3,10.85,1
TXREF-09692,73.74,17.46,249,4,5.49,0
TXREF-09693,54.42,17.62,595,4,4.65,0
TXREF-09694,197.44,19.3,51,2,8.45,1
TXREF-09695,22.79,12.7,248,3,23.9,0
TXREF-09696,46.37,12.62,82,2,13.74,0
TXREF-09697,25.4,8.47,346,3,38.38,0
TXREF-09698,69.33,14.32,142,3,11.38,0
TXREF-09699,33.3,14.26,398,2,3.08,0
TXREF-09700,120.01,18.88,12,4,85.61,1
TXREF-09701,23.76,8.13,906,2,28.66,0
TXREF-09702,95.88,14.66,554,3,7.63,0
TXREF-09703,53.36,15.06,48,3,12.14,0
TXREF-09704,34.01,15.26,2523,3,11.25,0
TXREF-09705,51.45,10.83,126,4,1.79,0
TXREF-09706,42.02,15.27,84,2,6.47,0
TXREF-09707,44.98,13.43,345,1,6.85,0
TXREF-09708,30.0,16.77,35,2,21.35,0
TXREF-09709,21.01,19.21,138,3,4.75,0
TXREF-09710,27.35,17.68,276,1,9.8,0
TXREF-09711,10.36,18.83,495,4,43.44,0
TXREF-09712,63.83,0.28,532,2,7.8,0
TXREF-09713,14.31,15.29,509,1,13.92,0
TXREF-09714,29.76,16.51,684,2,13.91,0
TXREF-09715,55.51,10.72,24,1,5.42,0
TXREF-09716,63.71,21.23,50,4,6.95,0
TXREF-09717,9.7,14.59,1264,2,5.14,0
TXREF-09718,32.59,20.49,92,5,1.54,0
TXREF-09719,48.47,10.17,88,1,5.02,0
TXREF-09720,36.14,19.24,155,3,2.29,0
TXREF-09721,91.63,22.52,943,2,8.33,0
TXREF-09722,19.27,13.89,519,2,22.2,0
TXREF-09723,7.96,17.9,278,2,54.33,0
TXREF-09724,62.39,20.47,358,1,3.73,0
TXREF-09725,23.65,15.35,48,2,7.68,0
TXREF-09726,9.81,18.61,199,2,3.47,0
TXREF-09727,31.06,11.06,1112,1,1.77,0
TXREF-09728,84.44,12.31,707,1,6.82,0
TXREF-09729,14.02,9.67,490,2,0.61,0
TXREF-09730,187.15,12.35,70,5,14.01,0
TXREF-09731,19.04,19.56,640,1,3.48,0
TXREF-09732,37.06,14.68,229,2,3.59,0
TXREF-09733,14.47,19.53,168,1,0.93,0
TXREF-09734,35.87,20.58,274,1,1.87,0
TXREF-09735,31.62,13.56,53,1,12.87,0
TXREF-09736,11.91,19.0,526,2,8.47,0
TXREF-09737,266.29,17.71,88,4,4.4,0
TXREF-09738,24.37,18.05,401,3,7.02,0
TXREF-09739,24.39,15.41,162,4,2.28,0
TXREF-09740,69.94,22.04,524,1,0.67,0
TXREF-09741,128.54,15.76,595,3,15.55,0
TXREF-09742,78.34,10.84,386,2,16.04,0
TXREF-09743,14.66,10.1,265,4,4.52,0
TXREF-09744,40.61,13.84,833,3,24.17,0
TXREF-09745,8.98,13.36,289,3,1.54,0
TXREF-09746,66.63,21.06,252,5,15.75,0
TXREF-09747,10.73,20.28,83,1,2.72,0
TXREF-09748,19.52,18.45,511,3,3.59,0
TXREF-09749,34.73,7.24,175,1,1.67,0
TXREF-09750,47.96,16.36,827,2,18.06,0
TXREF-09751,28.85,11.88,1105,2,17.79,0
TXREF-09752,103.93,13.26,31,5,4.48,0
TXREF-09753,58.6,12.21,227,1,4.37,0
TXREF-09754,55.38,11.08,627,1,26.06,0
TXREF-09755,14.37,10.99,74,2,6.9,0
TXREF-09756,118.34,17.26,996,3,4.67,0
TXREF-09757,19.53,13.23,237,2,0.71,0
TXREF-09758,121.64,20.23,298,2,23.95,0
TXREF-09759,149.3,16.46,150,2,1.81,0
TXREF-09760,50.36,15.01,363,4,9.69,0
TXREF-09761,73.19,16.57,107,3,1.49,0
TXREF-09762,3.78,14.05,86,3,9.8,0
TXREF-09763,30.25,18.36,347,1,3.68,0
TXREF-09764,76.98,16.63,238,2,2.49,0
TXREF-09765,67.74,17.06,42,2,0.67,0
TXREF-09766,14.47,21.19,108,1,3.83,0
TXREF-09767,28.18,14.84,498,3,0.8,0
TXREF-09768,5.61,8.13,483,3,7.16,0
TXREF-09769,46.87,18.48,252,2,8.88,0
TXREF-09770,8.97,12.01,69,5,7.81,0
TXREF-09771,78.57,12.45,934,5,2.96,0
TXREF-09772,81.58,22.12,280,4,2.11,0
TXREF-09773,24.74,18.66,87,2,12.78,0
TXREF-09774,50.67,13.14,598,1,73.82,0
TXREF-09775,29.78,19.08,29,1,4.07,0
TXREF-09776,41.44,16.75,404,3,12.31,0
TXREF-09777,15.24,12.35,533,3,3.85,0
TXREF-09778,54.5,23.93,120,4,5.39,0
TXREF-09779,10.68,19.84,172,4,2.91,0
TXREF-09780,9.32,10.72,20,3,10.84,0
TXREF-09781,31.89,9.74,75,3,0.7,0
TXREF-09782,29.9,15.12,254,6,0.35,0
TXREF-09783,42.35,18.04,922,3,4.61,0
TXREF-09784,21.81,14.06,294,1,19.52,0
TXREF-09785,135.33,10.96,317,3,13.12,0
TXREF-09786,39.08,14.49,48,1,12.01,0
TXREF-09787,41.17,9.45,122,3,49.61,1
TXREF-09788,40.13,19.26,1245,2,30.12,0
TXREF-09789,71.67,16.66,572,2,4.61,0
TXREF-09790,52.71,18.14,344,6,3.64,0
TXREF-09791,47.86,15.42,1393,1,0.87,0
TXREF-09792,59.14,21.11,14,3,6.2,1
TXREF-09793,9.36,7.42,617,2,38.86,0
TXREF-09794,9.62,15.05,1931,2,21.25,0
TXREF-09795,32.96,17.35,33,2,25.21,0
TXREF-09796,30.19,13.24,673,2,6.32,0
TXREF-09797,52.85,20.86,416,4,3.74,0
TXREF-09798,35.32,9.38,66,3,9.46,0
TXREF-09799,52.93,20.49,165,2,14.87,0
TXREF-09800,14.2,14.45,488,2,5.13,0
TXREF-09801,34.55,15.49,184,6,13.32,0
TXREF-09802,13.26,12.13,1656,2,3.32,0
TXREF-09803,46.0,10.61,518,4,6.64,0
TXREF-09804,9.0,23.43,307,3,3.27,0
TXREF-09805,44.74,14.43,852,4,6.86,0
TXREF-09806,12.09,21.73,179,4,8.1,0
TXREF-09807,26.41,15.6,134,1,6.01,0
TXREF-09808,66.31,13.56,160,1,2.52,0
TXREF-09809,41.01,18.96,337,2,1.29,0
TXREF-09810,10.65,13.43,149,2,50.21,1
TXREF-09811,21.45,11.37,6,1,13.27,0
TXREF-09812,11.81,11.05,140,2,4.89,0
TXREF-09813,10.28,12.32,508,3,18.28,0
TXREF-09814,37.89,14.1,417,2,6.33,0
TXREF-09815,52.11,8.01,2792,1,28.48,0
TXREF-09816,47.81,23.95,290,2,3.0,0
TXREF-09817,53.73,14.06,197,3,1.84,0
TXREF-09818,34.52,22.79,544,3,1.63,0
TXREF-09819,28.59,19.17,253,1,4.15,0
TXREF-09820,16.08,14.13,119,1,0.64,0
TXREF-09821,25.36,9.73,354,1,5.21,0
TXREF-09822,13.45,19.03,129,3,2.46,0
TXREF-09823,18.94,18.34,520,2,3.75,0
TXREF-09824,37.12,17.61,44,3,10.79,0
TXREF-09825,31.98,19.63,311,1,11.06,0
TXREF-09826,316.27,12.54,763,3,0.97,0
TXREF-09827,13.21,21.57,504,3,18.1,0
TXREF-09828,31.81,15.04,145,1,2.75,0
TXREF-09829,12.49,16.7,132,4,0.57,0
TXREF-09830,26.33,19.27,836,1,0.54,0
TXREF-09831,27.12,14.1,194,2,18.22,0
TXREF-09832,63.96,17.01,619,1,9.02,0
TXREF-09833,25.18,10.37,234,1,19.08,0
TXREF-09834,30.33,19.82,116,2,65.48,0
TXREF-09835,25.54,11.53,34,2,3.99,0
TXREF-09836,12.7,11.88,474,3,25.4,0
TXREF-09837,21.77,20.83,311,2,2.7,0
TXREF-09838,26.44,11.93,409,2,3.18,0
TXREF-09839,36.71,18.55,119,1,15.71,0
TXREF-09840,52.06,13.26,203,3,1.36,0
TXREF-09841,29.4,22.31,1172,2,0.89,0
TXREF-09842,29.03,18.01,195,2,1.42,0
TXREF-09843,10.08,18.31,193,2,2.13,0
TXREF-09844,51.35,19.47,240,2,1.76,0
TXREF-09845,21.09,16.34,249,5,2.72,0
TXREF-09846,59.62,16.3,254,2,17.06,0
TXREF-09847,89.82,13.98,225,3,9.35,0
TXREF-09848,30.41,11.92,128,5,3.82,0
TXREF-09849,16.66,15.0,167,4,10.39,0
TXREF-09850,34.4,11.16,223,2,37.54,1
TXREF-09851,44.75,14.11,142,2,10.18,0
TXREF-09852,27.74,13.51,340,2,17.48,0
TXREF-09853,23.19,22.42,209,3,4.49,0
TXREF-09854,52.23,10.07,167,3,13.33,0
TXREF-09855,49.81,20.23,50,2,16.27,0
TXREF-09856,27.13,11.96,221,4,0.55,0
TXREF-09857,10.58,8.51,963,2,86.54,0
TXREF-09858,48.36,11.67,349,2,3.62,0
TXREF-09859,20.04,18.67,274,3,3.24,0
TXREF-09860,40.62,11.11,56,5,5.47,0
TXREF-09861,38.82,18.92,151,1,46.78,0
TXREF-09862,8.93,17.08,18,2,0.84,0
TXREF-09863,36.91,13.84,811,3,13.4,0
TXREF-09864,50.42,17.44,83,3,4.32,0
TXREF-09865,55.08,14.13,8,2,12.12,1
TXREF-09866,37.88,16.97,174,1,2.99,0
TXREF-09867,8.38,13.03,904,2,5.18,0
TXREF-09868,87.31,19.1,1386,2,2.84,0
TXREF-09869,46.8,15.51,167,2,7.04,0
TXREF-09870,14.64,18.37,291,3,2.65,0
TXREF-09871,19.74,15.98,452,3,6.68,0
TXREF-09872,41.12,19.69,280,6,9.64,0
TXREF-09873,56.79,13.35,366,2,64.54,0
TXREF-09874,24.5,14.31,854,3,7.42,0
TXREF-09875,63.08,16.4,372,2,3.42,0
TXREF-09876,9.58,7.22,6,2,2.83,0
TXREF-09877,16.44,21.08,549,2,2.33,0
TXREF-09878,7.87,16.18,229,6,3.38,0
TXREF-09879,18.24,14.79,1577,3,2.75,0
TXREF-09880,103.11,19.37,817,1,23.35,0
TXREF-09881,153.18,22.75,384,3,6.11,0
TXREF-09882,41.22,19.44,307,2,4.43,0
TXREF-09883,21.98,13.4,103,3,7.25,0
TXREF-09884,29.68,18.84,533,2,19.75,0
TXREF-09885,48.95,16.54,598,3,2.26,0
TXREF-09886,11.3,11.46,220,2,5.21,0
TXREF-09887,23.05,6.0,5,2,42.0,1
TXREF-09888,97.82,12.52,1798,3,1.59,0
TXREF-09889,16.4,13.88,2072,1,2.43,0
TXREF-09890,20.3,23.59,191,2,12.4,0
TXREF-09891,35.15,22.52,98,2,3.43,0
TXREF-09892,42.69,14.57,211,2,3.6,0
TXREF-09893,22.2,14.57,199,2,7.76,0
TXREF-09894,36.8,17.16,89,2,2.23,0
TXREF-09895,53.93,13.02,692,4,11.35,0
TXREF-09896,142.91,15.42,413,4,68.52,1
TXREF-09897,31.79,14.92,701,2,1.28,0
TXREF-09898,33.79,16.8,162,1,1.87,0
TXREF-09899,104.56,11.38,41,4,52.15,0
TXREF-09900,23.44,4.17,461,4,2.93,0
TXREF-09901,13.42,13.24,121,3,4.95,0
TXREF-09902,41.69,20.73,116,3,1.2,0
TXREF-09903,75.55,19.23,1236,4,32.03,0
TXREF-09904,45.15,9.17,384,3,13.82,0
TXREF-09905,32.46,12.16,813,4,7.94,0
TXREF-09906,12.27,13.63,209,2,5.88,0
TXREF-09907,33.38,14.31,318,1,3.2,0
TXREF-09908,84.59,6.69,728,2,4.79,1
TXREF-09909,14.32,19.96,270,4,11.45,0
TXREF-09910,29.19,17.61,2392,3,1.87,0
TXREF-09911,26.34,13.39,2362,3,33.27,0
TXREF-09912,21.07,13.99,295,4,31.4,0
TXREF-09913,41.62,9.73,87,2,15.26,0
TXREF-09914,47.9,13.99,141,1,10.05,0
TXREF-09915,47.54,12.8,170,1,16.37,0
TXREF-09916,17.23,12.02,1489,2,45.83,0
TXREF-09917,10.64,9.32,160,1,2.98,0
TXREF-09918,42.05,11.22,526,6,17.91,0
TXREF-09919,24.19,20.31,478,2,1.27,0
TXREF-09920,130.79,21.38,255,4,8.1,0
TXREF-09921,135.21,20.4,768,2,8.26,0
TXREF-09922,145.95,13.37,255,5,12.46,0
TXREF-09923,17.69,0.07,667,2,1.54,0
TXREF-09924,52.45,11.96,245,2,4.47,0
TXREF-09925,65.18,20.01,68,1,9.75,0
TXREF-09926,60.1,15.19,56,3,9.9,0
TXREF-09927,26.97,11.47,52,2,6.1,0
TXREF-09928,87.44,12.74,213,1,8.49,0
TXREF-09929,34.83,17.44,70,1,6.72,0
TXREF-09930,38.18,4.92,24,1,2.74,0
TXREF-09931,11.5,0.68,337,4,5.02,0
TXREF-09932,55.38,15.72,123,3,1.31,0
TXREF-09933,28.86,19.93,228,4,4.62,0
TXREF-09934,48.65,14.49,57,3,3.94,0
TXREF-09935,41.23,15.61,1037,4,2.26,0
TXREF-09936,39.66,10.06,766,1,5.44,0
TXREF-09937,33.69,16.69,460,2,3.87,0
TXREF-09938,61.34,14.95,1219,4,19.88,0
TXREF-09939,30.17,13.51,162,3,22.38,0
TXREF-09940,12.21,15.22,357,3,0.47,0
TXREF-09941,52.44,20.86,124,1,4.33,0
TXREF-09942,19.44,21.41,4,3,5.34,0
TXREF-09943,13.42,15.95,95,3,6.59,0
TXREF-09944,16.68,16.59,511,2,5.07,0
TXREF-09945,42.69,14.62,170,4,3.0,0
TXREF-09946,32.48,20.09,120,2,15.33,0
TXREF-09947,7.5,9.31,91,3,10.89,0
TXREF-09948,26.41,8.44,451,1,26.19,0
TXREF-09949,80.79,14.49,347,3,3.19,0
TXREF-09950,25.16,16.11,756,2,1.39,0
TXREF-09951,30.9,20.68,728,4,19.84,0
TXREF-09952,73.77,21.37,175,3,7.93,0
TXREF-09953,61.73,13.42,1495,4,3.01,0
TXREF-09954,72.65,19.02,516,3,3.04,0
TXREF-09955,4.73,15.37,25,1,1.25,0
TXREF-09956,121.28,19.94,23,1,4.8,0
TXREF-09957,55.05,10.54,566,2,4.18,0
TXREF-09958,204.85,11.42,869,1,0.8,0
TXREF-09959,19.82,20.04,196,3,1.21,0
TXREF-09960,9.78,20.43,68,2,4.71,0
TXREF-09961,34.99,12.01,407,2,12.56,0
TXREF-09962,28.55,14.46,522,3,0.76,0
TXREF-09963,55.74,22.96,408,2,2.98,0
TXREF-09964,75.49,20.56,232,3,10.11,0
TXREF-09965,32.69,0.04,145,3,39.7,1
TXREF-09966,29.27,16.52,119,3,5.98,0
TXREF-09967,50.72,20.77,29,2,4.19,0
TXREF-09968,28.95,17.25,405,2,12.89,0
TXREF-09969,27.25,14.1,96,3,4.05,0
TXREF-09970,73.46,21.26,55,2,1.06,0
TXREF-09971,86.23,18.12,124,3,4.3,1
TXREF-09972,75.98,17.47,58,3,14.83,1
TXREF-09973,30.84,11.6,107,2,17.29,0
TXREF-09974,7.46,20.29,296,2,2.41,0
TXREF-09975,31.29,11.01,5,1,0.51,0
TXREF-09976,20.17,8.45,70,5,4.51,0
TXREF-09977,31.71,21.65,228,1,8.83,0
TXREF-09978,21.47,11.66,182,2,18.52,0
TXREF-09979,34.3,21.08,21,4,41.11,0
TXREF-09980,16.47,19.82,11,2,39.06,0
TXREF-09981,13.84,20.57,309,2,6.3,0
TXREF-09982,83.96,13.87,303,4,8.78,0
TXREF-09983,17.32,18.75,344,5,1.44,0
TXREF-09984,34.82,16.18,688,4,21.46,0
TXREF-09985,69.22,13.42,393,4,25.37,0
TXREF-09986,67.24,20.3,640,3,0.77,0
TXREF-09987,61.7,16.42,134,2,9.36,0
TXREF-09988,43.3,15.27,1610,2,8.45,0
TXREF-09989,58.63,19.28,105,2,28.06,0
TXREF-09990,93.56,17.14,987,2,7.93,0
TXREF-09991,47.28,18.23,428,2,7.71,0
TXREF-09992,9.27,11.12,411,3,10.98,0
TXREF-09993,23.79,20.72,492,2,3.6,0
TXREF-09994,57.48,14.54,1619,3,1.88,0
TXREF-09995,22.16,11.61,109,2,4.66,0
TXREF-09996,111.77,21.07,13,4,3.5,0
TXREF-09997,33.27,14.61,594,2,6.14,0
TXREF-09998,37.02,21.3,931,4,145.7,0
TXREF-09999,78.24,15.22,118,2,11.94,0
TXREF-10000,30.52,23.29,337,1,2.58,0
TXREF-10001,39.52,22.04,2006,2,3.02,0
TXREF-10002,66.51,13.85,323,2,26.91,0
TXREF-10003,12.06,20.02,647,1,5.67,0
TXREF-10004,28.35,18.32,61,1,17.74,0
TXREF-10005,63.24,2.23,63,3,1.7,0
TXREF-10006,36.5,12.65,162,3,4.49,0
TXREF-10007,100.13,16.33,80,5,4.36,1
TXREF-10008,11.19,11.64,835,2,17.07,0
TXREF-10009,10.31,18.43,120,4,7.76,0
TXREF-10010,60.59,8.61,19,2,9.75,0
TXREF-10011,64.93,22.67,44,3,12.85,0
TXREF-10012,30.29,12.12,1066,1,5.54,0
TXREF-10013,46.45,22.84,1373,1,11.87,0
TXREF-10014,59.53,20.27,32,3,5.57,0
TXREF-10015,19.38,16.65,430,4,30.42,0
TXREF-10016,20.93,20.85,766,2,2.89,0
TXREF-10017,39.91,14.75,307,3,2.92,0
TXREF-10018,66.75,13.15,750,1,4.3,0
TXREF-10019,15.04,18.28,372,1,1.99,0
TXREF-10020,30.19,17.3,318,4,1.48,0
TXREF-10021,29.2,16.72,972,5,4.97,0
TXREF-10022,47.04,7.67,448,3,37.68,0
TXREF-10023,34.6,14.72,503,3,8.8,0
TXREF-10024,23.5,15.92,101,2,7.6,0
TXREF-10025,85.54,12.97,806,2,4.25,0
TXREF-10026,23.61,20.71,10,1,26.86,0
TXREF-10027,28.21,20.36,38,1,1.49,0
TXREF-10028,11.07,12.79,143,3,1.66,0
TXREF-10029,20.83,13.29,1359,4,5.78,0
TXREF-10030,50.48,22.85,1026,2,9.77,0
TXREF-10031,43.85,12.04,741,4,2.06,0
TXREF-10032,53.61,11.05,107,2,3.53,0
TXREF-10033,51.76,15.62,396,3,6.08,0
TXREF-10034,156.52,20.28,571,4,33.27,0
TXREF-10035,20.32,17.09,412,4,0.96,0
TXREF-10036,10.85,20.81,674,3,11.42,0
TXREF-10037,16.34,20.78,744,3,16.37,0
TXREF-10038,20.98,8.03,159,4,49.65,0
TXREF-10039,17.26,17.41,210,3,1.41,0
TXREF-10040,37.24,19.18,544,2,1.77,0
TXREF-10041,85.79,20.66,1502,2,2.64,0
TXREF-10042,105.48,13.02,190,2,1.32,1
TXREF-10043,50.05,21.99,594,2,21.36,0
TXREF-10044,162.67,21.06,34,3,9.51,0
TXREF-10045,26.93,17.64,467,1,6.68,1
TXREF-10046,10.75,17.86,5,2,10.15,0
TXREF-10047,74.31,23.7,1238,2,22.08,0
TXREF-10048,9.26,19.68,396,2,0.38,0
TXREF-10049,20.21,15.69,101,6,9.8,0
TXREF-10050,50.63,17.03,284,1,8.89,0
TXREF-10051,32.34,20.94,1287,3,11.8,0
TXREF-10052,30.34,14.34,327,3,1.1,0
TXREF-10053,14.88,18.49,287,2,5.28,0
TXREF-10054,34.54,11.86,1125,1,2.04,0
TXREF-10055,71.71,11.54,231,1,24.94,0
TXREF-10056,35.32,12.47,147,2,6.97,0
TXREF-10057,19.15,14.08,1078,2,4.94,0
TXREF-10058,14.18,8.85,34,2,8.73,0
TXREF-10059,19.44,16.34,284,4,1.59,0
TXREF-10060,46.18,13.47,69,2,26.45,0
TXREF-10061,44.58,21.69,543,1,26.54,0
TXREF-10062,19.56,7.22,62,2,1.38,0
TXREF-10063,7.09,19.22,70,3,22.65,0
TXREF-10064,47.11,20.95,331,2,38.89,0
TXREF-10065,18.24,15.4,331,6,2.65,0
TXREF-10066,57.18,14.1,141,3,2.2,0
TXREF-10067,20.2,16.77,608,1,2.21,0
TXREF-10068,17.09,15.91,693,3,14.26,0
TXREF-10069,38.87,15.67,177,3,44.21,0
TXREF-10070,190.1,15.91,1428,2,3.3,0
TXREF-10071,59.7,21.12,344,3,10.85,0
TXREF-10072,38.4,20.26,611,3,11.62,0
TXREF-10073,45.08,0.99,440,2,3.22,0
TXREF-10074,9.87,18.05,5,1,3.31,0
TXREF-10075,15.52,19.58,360,2,6.08,0
TXREF-10076,5.71,14.11,659,3,7.18,0
TXREF-10077,120.97,17.97,315,4,2.59,0
TXREF-10078,104.56,17.1,333,2,4.33,0
TXREF-10079,46.19,19.6,1198,2,8.79,0
TXREF-10080,38.37,14.08,313,1,7.01,0
TXREF-10081,11.39,19.54,633,4,71.45,0
TXREF-10082,29.73,14.53,471,2,2.38,0
TXREF-10083,126.54,20.34,703,4,37.98,1
TXREF-10084,38.27,19.54,149,4,10.42,0
TXREF-10085,23.18,12.42,503,1,5.43,0
TXREF-10086,9.82,20.15,189,2,117.15,0
TXREF-10087,94.05,12.12,9,1,8.64,1
TXREF-10088,33.1,21.06,148,2,1.64,0
TXREF-10089,9.83,9.98,264,1,7.83,0
TXREF-10090,17.9,20.83,577,3,24.81,0
TXREF-10091,13.88,18.81,8,2,10.92,0
TXREF-10092,31.66,15.19,556,4,13.05,0
TXREF-10093,40.42,10.85,385,1,4.45,0
TXREF-10094,24.23,13.98,519,2,5.71,0
TXREF-10095,60.91,22.12,310,2,2.57,0
TXREF-10096,36.85,20.69,493,2,2.55,0
TXREF-10097,74.8,12.44,287,3,10.07,0
TXREF-10098,26.92,17.78,252,2,15.39,0
TXREF-10099,311.88,18.62,325,4,3.04,0
TXREF-10100,23.19,20.52,841,3,3.7,0
TXREF-10101,18.17,8.32,396,2,31.93,0
TXREF-10102,16.63,19.37,613,4,2.07,0
TXREF-10103,29.91,12.75,499,1,2.75,0
TXREF-10104,10.09,21.27,581,4,0.96,0
TXREF-10105,43.04,14.6,95,1,3.34,0
TXREF-10106,8.83,20.72,178,1,5.64,0
TXREF-10107,39.11,22.01,826,2,16.13,0
TXREF-10108,13.16,11.57,291,3,5.08,0
TXREF-10109,26.46,11.64,1796,2,13.18,0
TXREF-10110,53.8,14.08,299,2,1.79,0
TXREF-10111,182.89,18.24,709,1,1.93,0
TXREF-10112,16.02,15.39,662,2,1.18,0
TXREF-10113,31.24,11.12,360,3,12.74,0
TXREF-10114,20.67,14.28,72,6,3.32,0
TXREF-10115,18.61,22.68,160,2,66.55,0
TXREF-10116,20.81,12.88,97,1,57.85,0
TXREF-10117,63.01,13.95,343,4,12.75,0
TXREF-10118,24.5,18.16,254,3,0.91,0
TXREF-10119,175.83,11.7,115,2,5.36,0
TXREF-10120,46.97,12.89,384,3,7.15,0
TXREF-10121,16.82,17.14,697,2,7.27,0
TXREF-10122,26.73,15.5,457,1,0.56,0
TXREF-10123,19.54,18.09,13,2,2.01,0
TXREF-10124,61.93,19.36,1319,1,1.77,0
TXREF-10125,10.7,9.65,1884,2,4.97,0
TXREF-10126,13.26,14.92,7,2,8.9,0
TXREF-10127,22.74,12.37,42,1,9.65,0
TXREF-10128,56.92,21.03,961,1,2.72,0
TXREF-10129,84.59,11.47,700,3,7.44,0
TXREF-10130,94.07,13.04,386,1,7.14,0
TXREF-10131,50.98,13.06,1565,2,3.23,0
TXREF-10132,32.8,20.95,23,1,11.21,0
TXREF-10133,61.69,21.52,222,1,22.02,0
TXREF-10134,15.27,18.63,723,1,2.2,0
TXREF-10135,9.22,21.23,64,3,2.66,0
TXREF-10136,47.67,23.09,106,4,5.62,0
TXREF-10137,16.88,13.94,45,2,18.86,0
TXREF-10138,33.21,17.06,218,2,3.65,0
TXREF-10139,37.94,20.85,45,2,35.33,0
TXREF-10140,41.62,16.44,307,3,27.17,0
TXREF-10141,68.39,9.39,23,1,0.99,0
TXREF-10142,63.38,16.65,259,4,8.4,0
TXREF-10143,40.06,20.62,763,3,6.19,0
TXREF-10144,25.32,9.9,887,1,2.49,0
TXREF-10145,37.62,17.74,286,4,5.37,0
TXREF-10146,22.66,14.08,14,1,11.42,0
TXREF-10147,30.22,7.3,249,2,4.39,0
TXREF-10148,229.31,10.14,147,3,22.1,0
TXREF-10149,39.69,14.57,3,2,2.07,1
TXREF-10150,48.14,15.28,309,3,6.29,0
TXREF-10151,20.95,8.94,478,5,6.02,0
TXREF-10152,72.56,19.92,388,2,2.07,0
TXREF-10153,60.18,18.44,61,5,1.14,0
TXREF-10154,60.49,17.2,82,2,8.92,0
TXREF-10155,40.64,12.68,677,1,3.02,0
TXREF-10156,73.3,15.4,1556,1,1.14,0
TXREF-10157,86.97,17.43,32,1,5.8,0
TXREF-10158,42.68,16.73,181,1,3.65,0
TXREF-10159,32.06,16.85,492,3,6.15,0
TXREF-10160,66.29,21.7,23,1,18.29,0
TXREF-10161,18.16,13.7,83,2,4.45,0
TXREF-10162,20.76,17.75,58,4,26.28,0
TXREF-10163,33.5,17.11,1511,3,8.8,0
TXREF-10164,9.94,17.56,1688,6,8.42,0
TXREF-10165,63.17,9.1,758,4,0.68,0
TXREF-10166,17.4,12.39,704,2,3.53,0
TXREF-10167,24.79,21.4,453,2,10.68,0
TXREF-10168,29.86,15.65,188,1,6.01,0
TXREF-10169,35.81,16.1,216,4,1.79,0
TXREF-10170,27.18,18.32,300,4,3.11,0
TXREF-10171,33.16,14.25,9,3,24.0,1
TXREF-10172,33.35,11.7,387,1,6.74,0
TXREF-10173,25.23,13.54,516,2,11.12,0
TXREF-10174,19.95,12.98,143,4,18.21,0
TXREF-10175,75.84,19.29,10,3,8.65,1
TXREF-10176,7.65,10.59,10,2,8.44,0
TXREF-10177,30.02,23.49,285,3,3.17,0
TXREF-10178,24.84,19.19,24,5,19.83,1
TXREF-10179,47.07,14.58,1319,4,3.28,0
TXREF-10180,12.22,10.63,322,2,13.36,0
TXREF-10181,24.29,12.91,66,4,17.51,0
TXREF-10182,32.34,6.85,146,3,12.9,0
TXREF-10183,75.22,13.81,513,3,8.46,0
TXREF-10184,44.22,19.27,175,5,1.66,0
TXREF-10185,14.85,10.2,172,1,30.99,0
TXREF-10186,24.51,9.34,240,5,12.13,0
TXREF-10187,65.89,11.91,108,4,1.68,0
TXREF-10188,14.66,16.95,410,1,4.48,0
TXREF-10189,32.9,21.28,160,2,6.11,0
TXREF-10190,34.59,19.56,1157,1,15.22,0
TXREF-10191,26.37,9.89,122,2,0.84,0
TXREF-10192,242.49,13.93,106,1,7.1,0
TXREF-10193,25.86,19.73,69,1,7.11,0
TXREF-10194,48.13,13.01,466,1,2.28,0
TXREF-10195,20.05,14.45,405,3,13.19,0
TXREF-10196,50.91,14.77,20,2,6.16,0
TXREF-10197,65.17,9.05,369,2,11.93,0
TXREF-10198,22.8,17.19,463,3,2.5,0
TXREF-10199,33.47,16.73,31,2,10.03,0
TXREF-10200,18.27,20.92,80,2,11.75,0
TXREF-10201,15.27,18.27,86,2,3.12,0
TXREF-10202,73.44,22.92,513,2,3.35,0
TXREF-10203,23.36,16.39,601,2,1.79,0
TXREF-10204,6.12,20.15,85,3,2.12,0
TXREF-10205,124.1,20.77,138,1,3.23,1
